subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
1,-0.085556,0.1685859999999999,0.170946,0.8744370000000001,0.2778,0.565148,0,sitting
2,-0.253722,0.316117,0.2077389999999999,0.310352,0.228988,0.2076889999999999,0,sitting
3,-0.018882,0.147221,0.125651,0.017521,0.13714,-0.012156,0,sitting
4,0.047822,0.131326,0.090724,-0.40615,-0.092683,0.019362,0,sitting
5,0.019856,0.018757,0.010143,-0.604634,-0.151448,-0.031087,0,sitting
6,0.037198,-0.07103,-0.031051,-0.490202,-0.100672,-0.041035,0,sitting
7,0.050809,-0.0839299999999999,-0.080659,-0.289996,-0.182333,-0.039532,0,sitting
8,0.029331,-0.0685,-0.06808,-0.113793,-0.224348,-0.096002,0,sitting
9,0.020604,-0.07151,-0.059545,0.05627,-0.1598359999999999,-0.125875,0,sitting
10,0.0474949999999999,-0.051647,-0.0557649999999999,0.217673,-0.057209,-0.089628,0,sitting
11,0.050416,-0.051115,-0.048998,0.326397,-0.04176,-0.0515,0,sitting
12,0.063046,-0.03235,-0.023377,0.333678,-0.065294,-0.033259,0,sitting
13,0.043907,0.003025,-0.004203,0.232067,-0.10761,-0.01896,0,sitting
14,0.019476,0.038236,0.01684,0.08162,-0.1145279999999999,-0.023206,0,sitting
15,-0.0207539999999999,0.067879,0.070064,-0.068712,-0.092697,-0.024285,0,sitting
16,-0.034628,0.056348,0.084215,-0.193381,-0.064539,-0.031601,0,sitting
17,-0.036411,0.039874,0.077565,-0.265606,-0.0268649999999999,-0.066337,0,sitting
18,-0.024194,-0.0046549999999999,0.043756,-0.243943,0.017913,-0.094016,0,sitting
19,-0.019305,-0.021494,0.030788,-0.1703059999999999,0.059056,-0.057235,0,sitting
20,0.008336,-0.022788,-0.00632,-0.093727,0.030993,-0.032095,0,sitting
21,0.027123,-0.008822,-0.054801,-0.020324,0.012511,-0.002717,0,sitting
22,0.02982,-0.0070799999999999,-0.055476,0.016848,-0.013233,0.009326,0,sitting
23,0.044135,-0.001271,-0.038793,-0.008953,-0.053636,0.012402,0,sitting
24,0.049362,0.008662,-0.017378,-0.041261,-0.089867,0.043202,0,sitting
25,0.0410899999999999,0.012517,-0.005059,-0.080984,-0.113293,0.075001,0,sitting
26,0.011862,0.007897,0.019614,-0.12339,-0.046062,0.082096,0,sitting
27,-0.019661,-0.030295,0.009526,-0.12636,0.006143,0.083077,0,sitting
28,-0.032701,-0.034928,0.02502,-0.102818,0.037955,0.099224,0,sitting
29,-0.065873,-0.042374,-0.021685,-0.04735,-0.041823,0.021733,0,sitting
30,-0.0577059999999999,-0.036758,-0.034686,0.094429,0.045536,-0.102371,0,sitting
31,-0.037955,-0.041231,-0.041767,0.226162,0.121921,-0.137868,0,sitting
32,0.0176699999999999,-0.0073,-0.015729,0.177693,0.061202,-0.096468,0,sitting
33,0.0148199999999999,0.005295,0.006895,0.037162,-0.084353,-0.071626,0,sitting
34,0.015306,0.011565,0.027975,-0.054775,-0.138309,-0.085017,0,sitting
35,0.0148919999999999,0.007194,0.0084599999999999,-0.065199,-0.082883,-0.084093,0,sitting
36,0.013057,0.004974,0.007618,-0.010693,-0.047974,-0.06987,0,sitting
37,0.021942,0.006055,0.004101,0.019102,-0.055574,-0.060038,0,sitting
38,0.034238,-0.0002299999999999,-0.005685,0.01669,-0.108864,-0.0514409999999999,0,sitting
39,0.035805,-0.0121599999999999,-0.0066939999999999,0.018603,-0.136653,-0.0300279999999999,0,sitting
40,0.032347,-0.016211,-0.005721,0.019622,-0.1133579999999999,0.0041329999999999,0,sitting
41,0.022519,-0.014674,0.006726,0.0036149999999999,-0.07511,0.043496,0,sitting
42,0.020743,-0.011711,0.003632,-0.0263009999999999,-0.041092,0.087041,0,sitting
43,0.0148,-0.009339,0.0025559999999999,-0.044433,-0.0091939999999999,0.117852,0,sitting
44,-0.004174,-0.022558,-0.0031379999999999,-0.044346,0.006798,0.1146269999999999,0,sitting
45,-0.009555,-0.023183,-0.000708,-0.005704,0.029153,0.084958,0,sitting
