subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
1,-0.1163829999999999,1.3207799999999998,0.538863,-3.804304,-2.992385,-4.46358,0,jogging
2,0.130093,1.431834,0.510911,-3.308441,-3.2292110000000003,-3.213198,0,jogging
3,0.143931,1.433123,-0.618358,-4.138636,0.366063,-1.954556,0,jogging
4,0.373244,0.819592,-0.775453,-2.249622,0.226806,-1.2692709999999998,0,jogging
5,0.38772,-0.121896,-0.570812,-0.077599,0.305794,-1.858814,0,jogging
6,0.637223,-0.899877,-0.39766,0.567892,0.581774,-1.105836,0,jogging
7,0.581498,-1.263682,-0.199195,0.846951,1.435455,-0.38073,0,jogging
8,0.6145470000000001,-1.699729,0.05823,0.67262,1.057227,0.050099,0,jogging
9,0.687407,-1.678837,-0.131776,0.051216,0.061102,0.345069,0,jogging
10,0.586392,-0.948159,-0.589841,0.270961,-1.674294,1.234383,0,jogging
11,0.285014,-0.34171,-0.700037,0.9108,-2.197187,1.971255,0,jogging
12,-0.209307,-0.121673,-0.562148,1.945726,-2.360844,2.040651,0,jogging
13,-0.674515,-0.515,0.141351,3.011321,-3.003254,1.928208,0,jogging
14,-0.614239,0.3646,0.519686,3.884509,-2.64651,1.469173,0,jogging
15,-0.261779,1.624183,0.395673,3.915274,-0.98059,1.7514,0,jogging
16,-0.176745,4.021641000000001,0.152032,4.088549,1.990743,3.92584,0,jogging
17,-0.435803,1.45145,-0.027492,4.015564,3.927644,2.867445,0,jogging
18,1.295084,1.032814,-0.052098,2.021555,4.346868,2.323141,0,jogging
19,1.551455,0.701947,-0.130079,1.687514,1.893644,1.7877040000000002,0,jogging
20,1.346224,0.207448,-0.194702,1.734595,-0.59559,1.40239,0,jogging
21,-0.528404,-0.213781,0.344488,1.206949,-3.132187,1.370976,0,jogging
22,-0.7666270000000001,-0.291064,0.6808930000000001,0.1723299999999999,-3.397746,1.278632,0,jogging
23,-1.068789,-0.8774870000000001,0.947561,-0.686161,-2.141432,0.071412,0,jogging
24,-1.145506,-1.525706,1.125028,-1.429923,-0.714184,-1.091428,0,jogging
25,-1.342178,-2.1368150000000004,1.032166,-2.686721,1.176504,-1.821543,0,jogging
26,-1.21174,-1.94923,0.4917609999999999,-2.895797,3.411596,-2.208291,0,jogging
27,-0.665347,-1.287858,-0.185802,-1.718146,2.162261,-2.221965,0,jogging
28,0.154077,-0.470781,-0.805145,-0.147734,0.365709,-1.861521,0,jogging
29,1.196217,-0.087655,-0.2460639999999999,1.7564229999999998,-0.050962,-0.546592,0,jogging
30,1.564839,0.005188,1.2162110000000002,-1.463406,7.198364,1.943699,0,jogging
31,-0.694199,0.879094,-1.204155,-2.820566,4.43349,0.844972,0,jogging
32,-1.322696,2.95303,2.578204,2.196144,-3.134123,-2.72622,0,jogging
33,0.108623,-0.506458,0.725532,-1.128157,-0.20218,-1.254483,0,jogging
34,0.090645,0.045112,0.530876,-3.101808,0.125995,-3.819603,0,jogging
35,-0.02473,1.394017,0.1812339999999999,-4.425962,-2.99555,-5.261611,0,jogging
36,0.378836,1.341545,0.731263,-3.292563,-3.5792839999999995,-3.059886,0,jogging
37,0.043725,1.340321,-0.017799,-3.84027,0.4567989999999999,-2.258103,0,jogging
38,0.074736,1.368711,-0.8508530000000001,-2.457937,0.7564069999999999,-1.393186,0,jogging
39,0.355742,0.073822,-0.329191,-0.181732,0.884676,-1.610323,0,jogging
40,0.754061,-0.452391,-0.0543809999999999,0.602959,0.916592,-1.214982,0,jogging
41,0.8464440000000001,-1.01016,-0.5720029999999999,0.95113,2.08069,-0.124456,0,jogging
42,0.794096,-1.196231,-0.3644679999999999,0.8087880000000001,1.180649,0.501682,0,jogging
43,0.816088,-1.55304,0.015187,0.227043,-0.046639,0.761973,0,jogging
44,0.622745,-1.105553,-0.454451,0.253551,-1.740319,1.24396,0,jogging
45,0.313938,-0.818588,-0.603341,1.059405,-2.2918580000000004,1.807908,0,jogging
46,-0.039981,-0.292152,-0.777369,2.048387,-2.541249,2.044803,0,jogging
47,-0.534338,-0.273759,0.61141,2.881844,-2.934289,1.843894,0,jogging
