subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
1,-0.242569,0.091675,0.17751,2.587748,0.018989,-0.07741,0,jogging
2,0.925355,1.890567,0.257829,4.224419999999999,-0.087949,1.002381,0,jogging
3,0.881606,1.914719,0.326198,4.149846,3.785665,1.531008,0,jogging
4,-0.035994,2.635213,-1.645871,0.4384949999999999,1.867845,-0.495375,0,jogging
5,0.016336,0.489098,-0.8574370000000001,-0.907996,0.235868,-0.932114,0,jogging
6,0.286836,0.3044219999999999,-0.370315,0.116064,-0.220982,-1.590946,0,jogging
7,0.708147,0.238744,-0.5379510000000001,0.509115,0.2735309999999999,-1.189319,0,jogging
8,0.452636,-0.027506,-0.168068,0.289,-0.723643,-0.447167,0,jogging
9,0.143199,-0.364646,0.182894,-0.3778849999999999,-0.748765,0.019293,0,jogging
10,-0.245513,-0.8201700000000001,0.345158,-0.2340699999999999,0.10125,0.445429,0,jogging
11,-0.322986,-1.778774,0.458834,0.259086,0.119814,0.171112,0,jogging
12,-0.388837,-1.867946,0.482361,0.079106,-0.135926,0.079384,0,jogging
13,-0.5337270000000001,-1.540215,0.706994,-0.799668,0.3629199999999999,0.499895,0,jogging
14,-0.5232020000000001,-0.974737,0.397599,-1.426409,1.1736719999999998,0.225286,0,jogging
15,-0.342183,-0.110017,-0.125305,-1.235519,0.227907,0.009914,0,jogging
16,0.037901,0.412581,0.006453,-0.1988369999999999,-0.172479,0.4032969999999999,0,jogging
17,-1.067743,0.659825,0.1150349999999999,2.741029,-0.179715,0.99534,0,jogging
18,-0.0932009999999999,4.303954,1.248434,3.5090980000000003,-1.47667,0.192655,0,jogging
19,0.622372,-0.7178680000000001,0.279894,-1.419335,2.320727,-2.113404,0,jogging
20,0.172494,-1.201316,-0.882022,-2.5633790000000003,2.078056,-0.377746,0,jogging
21,0.785622,0.703611,-0.375144,-0.966116,0.785439,0.210839,0,jogging
22,1.877781,1.625848,0.280383,-1.534532,-0.432095,-0.114174,0,jogging
23,0.125667,0.436987,-0.0586169999999999,-3.319723,-0.587424,-0.215107,0,jogging
24,-0.151879,-0.014643,-0.234069,-3.789087,-1.296498,-0.706723,0,jogging
25,-0.061113,0.344904,-0.06749,-2.740918,-0.7533979999999999,-0.502476,0,jogging
26,-0.5266689999999999,0.158252,-0.122943,-1.650823,-0.306602,-0.2273099999999999,0,jogging
27,-0.515087,0.157853,-0.146035,-0.907746,0.154506,-0.8315969999999999,0,jogging
28,-0.396092,-0.474454,-0.0899399999999999,-0.356548,0.4915529999999999,-0.88159,0,jogging
29,0.100232,-1.257666,0.151596,0.323459,0.665783,-0.553392,0,jogging
30,0.215969,-1.435565,0.085213,0.372205,0.222255,0.029697,0,jogging
31,0.177402,-1.380968,0.035067,0.959023,-0.035023,0.722061,0,jogging
32,-0.28846,-0.938213,0.038524,1.594459,-0.3600489999999999,0.733325,0,jogging
33,-0.31161,-0.8608389999999999,0.1097,1.849072,-0.948953,0.46453,0,jogging
34,-0.330886,-0.776191,0.1776299999999999,1.970026,-1.322494,0.0011769999999999,0,jogging
35,-0.133418,-0.500449,0.823342,1.608226,-0.334099,-0.172464,0,jogging
36,-0.099289,-0.126986,0.374758,2.6822470000000003,0.090408,0.096209,0,jogging
37,-0.15264,0.812049,-0.286002,3.926986,0.853232,1.65712,0,jogging
38,0.1363059999999999,4.290492,-0.604761,2.976824,2.171584,0.73226,0,jogging
39,0.162971,1.88088,-0.420987,-0.069369,0.4548649999999999,-0.4810899999999999,0,jogging
40,-0.1230079999999999,0.5541159999999999,-0.5562090000000001,-0.7610399999999999,-0.169642,-0.084538,0,jogging
41,0.1251799999999999,0.267825,-0.499121,0.1953349999999999,0.272727,-0.450166,0,jogging
42,0.574333,0.205505,-0.300877,0.533667,0.234422,-0.754333,0,jogging
43,0.451426,0.202938,-0.396434,0.322865,-0.415471,-0.553079,0,jogging
44,-0.1610849999999999,-0.185464,0.248381,-0.568573,-0.282177,0.185074,0,jogging
45,-0.288213,-0.523981,0.302832,-0.658784,0.084496,0.2085429999999999,0,jogging
46,-0.25234,-1.39821,0.407563,-0.04326,-0.176698,-0.273932,0,jogging
47,-0.1208619999999999,-1.884961,0.5102140000000001,-0.074323,-0.591335,-0.186023,0,jogging
48,-0.2307469999999999,-1.581402,0.671809,-0.941229,-0.011667,0.5250239999999999,0,jogging
49,-0.4739569999999999,-1.157574,0.457501,-1.539308,0.816051,0.777227,0,jogging
50,-0.452547,-0.753508,-0.0469129999999999,-1.104769,0.540241,0.908802,0,jogging
51,-0.2620409999999999,0.060913,-0.208828,-0.054803,-0.0455459999999999,0.769472,0,jogging
52,-0.411305,0.079506,0.40343,2.501127,-0.379171,0.999261,0,jogging
53,-1.230711,2.372252,-0.1156259999999999,4.5989580000000005,-2.252657,0.961836,0,jogging
54,0.849677,1.877496,1.7127599999999998,-1.105243,1.615838,-2.200037,0,jogging
55,0.069927,-1.438361,-0.783532,-1.6525729999999998,1.982411,-0.159753,0,jogging
56,0.308488,0.520467,-0.346599,-0.335273,1.548183,0.19504,0,jogging
57,1.881539,1.818525,0.09651,-0.831525,-0.3996969999999999,-0.300517,0,jogging
58,0.354751,0.594033,-0.3413989999999999,-2.6991,-0.2124619999999999,-0.482581,0,jogging
59,0.170205,-0.030676,-0.4132729999999999,-3.226414,-0.750919,-0.966276,0,jogging
60,0.376877,0.01335,0.003427,-2.789037,-0.448924,-0.411337,0,jogging
61,0.037699,0.209025,-0.120299,-2.629584,-1.056563,-0.175504,0,jogging
62,-0.35681,0.3886739999999999,-0.065748,-2.157609,-0.994394,-0.679693,0,jogging
63,-0.491788,0.306315,-0.072511,-1.407858,-0.212642,-1.022629,0,jogging
64,-0.35684,-0.595179,0.178202,-0.541157,0.480385,-1.124286,0,jogging
65,0.021666,-1.112776,0.192951,-0.087589,0.215073,-0.704171,0,jogging
66,0.164368,-1.40283,0.171673,0.289096,-0.084937,-0.065563,0,jogging
67,-0.126917,-1.198092,-0.034498,1.04123,-0.027935,0.478001,0,jogging
68,-0.293675,-1.028224,0.037925,1.610113,-0.485718,0.446242,0,jogging
69,-0.3991119999999999,-0.873142,0.150635,1.7450580000000002,-1.245077,0.283651,0,jogging
70,-0.390921,-0.637462,0.086734,1.965489,-1.404412,-0.021185,0,jogging
71,-0.23283,-0.484591,0.539442,1.76717,-0.155466,-0.226064,0,jogging
72,0.12597,-0.199093,0.394097,2.239854,0.6213890000000001,-0.170347,0,jogging
73,0.925458,1.547244,-0.306338,3.722917,0.334853,1.200226,0,jogging
74,0.191365,3.895816,-0.406904,2.835395,1.060266,1.180279,0,jogging
75,0.222956,1.923642,-0.380279,-0.082625,-0.487333,-0.6113689999999999,0,jogging
76,-0.332263,0.525389,-0.463899,-0.822059,-0.5208010000000001,-0.392165,0,jogging
