subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
1,-0.020718,0.029029,0.0225,0.165389,-0.0041789999999999,0.025331,0,sitting
2,-0.004706,0.027831,0.017252,0.151644,0.019322,0.020932,0,sitting
3,0.016114,0.014347,-0.009709,0.118485,-0.0092859999999999,0.011123,0,sitting
4,0.009847,0.015855,-0.014356,0.060745,-0.054823,-0.006314,0,sitting
5,-0.002849,0.021215,-0.011633,-0.0022,-0.068396,-0.020623,0,sitting
6,0.011335,0.0062439999999999,-0.010093,-0.034167,-0.061884,-0.022991,0,sitting
7,0.0132639999999999,0.003229,-0.005335,-0.049132,-0.069284,-0.024154,0,sitting
8,0.009994,-0.020424,-0.007136,-0.0513029999999999,-0.08311,-0.029488,0,sitting
9,0.000819,-0.019264,-0.005108,-0.0417779999999999,-0.105493,-0.0347339999999999,0,sitting
10,-0.007537,-0.004332,-0.000644,-0.057719,-0.097955,-0.041264,0,sitting
11,0.001142,-0.014025,0.005193,-0.050025,-0.040486,-0.033807,0,sitting
12,0.004861,-0.018399,0.002502,-0.044662,-0.025625,-0.0252419999999999,0,sitting
13,0.0015789999999999,-0.016981,-0.004475,-0.052173,-0.034126,-0.0242159999999999,0,sitting
14,-0.002246,-0.011763,-0.012434,-0.054379,-0.040548,-0.014609,0,sitting
15,0.005755,-0.008573,-0.0037359999999999,-0.051212,-0.023613,0.009961,0,sitting
16,0.0094019999999999,-0.008967,-0.008142,-0.039568,-0.021613,0.032472,0,sitting
17,-0.006993,0.002097,0.007698,-0.020513,-0.026056,0.061453,0,sitting
18,-0.005666,0.001966,0.00804,-0.00662,-0.008046,0.074345,0,sitting
19,-0.00415,0.004479,0.009189,0.005145,0.003609,0.0797539999999999,0,sitting
20,-0.008448,0.002016,0.007428,-0.003208,0.031387,0.066841,0,sitting
21,-0.009602,0.0005269999999999,0.009139,-0.014972,0.015487,0.057165,0,sitting
22,-0.019618,-0.007816,0.003907,-0.02344,0.021943,0.048552,0,sitting
23,-0.026286,-0.007953,0.003517,-0.031951,0.016689,0.037817,0,sitting
24,-0.023214,-0.009826,0.0025109999999999,-0.042605,0.012495,0.030271,0,sitting
25,-0.019706,-0.012943,0.000479,-0.041644,-0.019433,0.021772,0,sitting
26,-0.009684,-0.022144,-0.002373,-0.063914,0.009412,0.020512,0,sitting
27,-0.000966,-0.01929,-0.009295,-0.087265,0.0233939999999999,0.007512,0,sitting
28,-0.0051909999999999,-0.0193169999999999,-0.008907,-0.105339,0.034123,0.004167,0,sitting
29,-0.011148,-0.020995,-0.0145379999999999,-0.1075349999999999,0.036197,0.020173,0,sitting
30,-0.009598,-0.022288,-0.0167159999999999,-0.0863559999999999,0.0434079999999999,0.06304,0,sitting
31,-0.007319,-0.0314889999999999,-0.0135,-0.044892,0.044196,0.096444,0,sitting
32,-0.002267,-0.031894,-0.01789,-0.023708,0.015338,0.10197,0,sitting
33,0.004434,-0.031476,-0.012222,-0.021733,-0.0155789999999999,0.106296,0,sitting
34,-1.3e-05,-0.0279399999999999,0.029188,0.016909,-0.004894,0.0648919999999999,0,sitting
35,0.006189,-0.004419,0.038591,0.135388,-0.044514,0.013427,0,sitting
36,0.023024,-0.003211,0.032922,0.248202,-0.123667,-0.003843,0,sitting
37,0.025355,0.002294,0.014924,0.2144889999999999,-0.046776,-0.022337,0,sitting
38,-0.018306,-0.00217,-0.025192,0.173771,-0.072256,-0.008702,0,sitting
39,-0.0284339999999999,-0.011907,0.012098,0.1989109999999999,-0.139602,0.02788,0,sitting
40,-0.016193,0.003827,-0.013418,0.131245,0.021394,0.05177,0,sitting
41,0.0133669999999999,0.02062,-0.006412,0.088734,0.036542,0.0300889999999999,0,sitting
42,0.029505,2.2e-05,-0.009131,0.098465,0.064209,0.029053,0,sitting
43,0.037458,0.056728,-0.019687,0.039701,0.033569,0.016932,0,sitting
44,0.038093,0.050586,-0.025814,-0.045662,0.023244,0.0088709999999999,0,sitting
45,-0.002374,0.0261449999999999,-0.003578,-0.0916039999999999,0.02865,0.028839,0,sitting
46,-0.006381,0.002663,-0.001127,-0.103373,0.049881,0.057572,0,sitting
47,-0.012337,-0.00528,-0.005528,-0.1140849999999999,0.048819,0.066044,0,sitting
48,-0.016714,-0.011655,-0.002729,-0.103522,0.015797,0.056546,0,sitting
49,-0.01846,-0.018758,0.005094,-0.099269,-0.005451,0.038444,0,sitting
50,-0.018721,-0.019207,-0.002147,-0.080111,-0.018201,0.023885,0,sitting
51,-0.015562,-0.031817,-0.01609,-0.0566399999999999,-0.022527,0.019782,0,sitting
52,-0.013081,-0.042434,-0.019923,-0.03316,-0.027906,0.012475,0,sitting
53,-0.010509,-0.043566,-0.021461,-0.017085,-0.032142,-0.007703,0,sitting
54,-0.006156,-0.042861,-0.017121,0.002296,-0.025685,-0.040691,0,sitting
55,-0.0020329999999999,-0.051797,-0.022628,0.047258,-0.023584,-0.0724269999999999,0,sitting
56,0.016461,-0.016706,-0.037756,0.007417,0.023864,-0.181724,0,sitting
57,-0.068557,-0.091675,-0.072357,0.038593,-0.188124,-0.209009,0,sitting
58,-0.010156,-0.1160539999999999,-0.041831,-0.7561260000000001,0.125833,0.063124,0,sitting
59,0.142363,0.037288,0.039979,-0.8247059999999999,1.345414,0.162563,0,sitting
60,0.135328,0.007141,0.1097819999999999,0.188378,0.203246,-0.400396,0,sitting
61,0.013605,0.0060409999999999,0.070514,0.389109,-0.0964059999999999,-0.496886,0,sitting
62,-0.1860089999999999,0.079998,0.0535799999999999,0.392094,-0.290554,-0.166536,0,sitting
63,-0.190547,0.071801,0.027818,0.264423,-0.165547,0.117627,0,sitting
64,-0.0255969999999999,0.066447,0.016995,0.083085,-0.105472,0.169695,0,sitting
65,0.016962,0.119591,-0.011656,-0.033632,-0.025981,0.105752,0,sitting
66,0.063785,0.038554,0.0045439999999999,-0.117366,-0.062686,0.0255379999999999,0,sitting
