subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
1,-0.0058579999999999,0.005277,-0.002211,0.015865,-0.012512,-0.001591,0,sitting
2,-0.009741,0.004393,-0.002787,0.017985,-0.016776,-0.002639,0,sitting
3,-0.0103069999999999,0.002928,-0.0036,0.0147979999999999,-0.015691,-0.004799,0,sitting
4,-0.011731,0.004542,-0.006097,0.008416,-0.014591,-0.00805,0,sitting
5,-0.010329,0.009491,-0.006147,0.007417,-0.003917,-0.012343,0,sitting
6,-0.012604,0.013353,-0.004696,0.005307,0.004599,-0.009164,0,sitting
7,-0.009821,0.012364,-0.0043939999999999,0.003159,0.002472,-0.008108,0,sitting
8,-0.009051,0.011738,-0.00401,0.004217,0.002457,-0.0059619999999999,0,sitting
9,-0.008147,0.012217,-0.00146,0.007418,0.002445,-0.00594,0,sitting
10,-0.0041979999999999,0.013491,-0.002075,0.012752,0.003488,-0.004836,0,sitting
11,-0.002694,0.0139,-0.000691,0.012747,0.005606,-0.001634,0,sitting
12,-0.0024809999999999,0.011352,-0.003472,0.009561,0.008813,-0.00166,0,sitting
13,-0.00112,0.0144,-0.003499,0.010614,0.005613,-0.0016489999999999,0,sitting
14,0.000169,0.008108,-0.001691,0.015929,0.0034549999999999,0.000528,0,sitting
15,-0.002925,0.007778,-0.002536,0.016996,0.005574,0.002669,0,sitting
16,-0.005209,0.006101,-0.002479,0.0137849999999999,0.005576,0.004783,0,sitting
17,-0.005255,0.007077,-0.001219,0.011652,0.003462,0.002634,0,sitting
18,-0.007858,0.0071629999999999,-0.003029,0.008456,0.003477,0.001544,0,sitting
19,-0.008434,0.0073599999999999,-0.00187,0.011684,0.0034579999999999,0.000505,0,sitting
20,-0.00788,0.005002,-0.001316,0.01167,0.001323,0.001576,0,sitting
21,-0.006396,0.006938,-0.003168,0.003116,-0.002908,0.001522,0,sitting
22,-0.006762,0.005173,-0.004919,-0.002204,-0.000755,0.000413,0,sitting
23,-0.0069939999999999,0.010414,-0.002864,0.003159,0.004557,-0.000624,0,sitting
24,-0.009101,0.010346,-0.000587,0.00314,0.001357,0.000448,0,sitting
25,-0.009502,0.011811,-0.001059,0.002058,-0.003957,-0.001689,0,sitting
26,-0.007212,0.009769,-0.0029879999999999,0.0020629999999999,-0.005014,-0.003824,0,sitting
27,-0.005096,0.010879,-0.000763,0.005339,-0.004026,-0.0037359999999999,0,sitting
28,-0.0033179999999999,0.010421,-0.00248,0.004277,-0.002957,-0.003745,0,sitting
29,-0.002346,0.010572,-0.002624,9e-06,-0.0018809999999999,-0.002708,0,sitting
30,-0.004874,0.009489,-0.0031899999999999,0.001086,0.000245,-0.002703,0,sitting
31,-0.005102,0.011696,-0.003909,0.002152,0.001303,-0.001629,0,sitting
32,-0.003804,0.012031,-0.000229,0.004281,-0.000831,-0.002679,0,sitting
33,-0.00636,0.012475,-0.002688,0.004281,0.001291,-0.000546,0,sitting
34,-0.008202,0.01153,-0.000805,0.005339,0.00234,0.002665,0,sitting
35,-0.0078049999999999,0.010954,-0.002637,0.008484,0.000215,0.00273,0,sitting
