subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
1,-0.081867,0.000312,-0.055387,0.46865,1.218361,-0.611768,0,downstairs
2,-0.095008,-0.004942,0.016482,0.212753,0.250286,-0.189299,0,downstairs
3,-0.050472,-0.080947,-0.085551,0.2236929999999999,0.163597,-0.098313,0,downstairs
4,-0.059115,-0.0166669999999999,-0.062758,-0.207365,-0.4245279999999999,0.031889,0,downstairs
5,-0.051295,0.019295,-0.060118,-0.308759,-0.8844690000000001,0.055271,0,downstairs
6,-0.045203,-0.016816,0.0291699999999999,-0.398133,-1.427908,0.169643,0,downstairs
7,-0.073761,0.00101,0.116352,-0.523049,-1.502777,0.352601,0,downstairs
8,-0.036994,0.014738,0.07362,-0.634782,-1.133258,0.4624439999999999,0,downstairs
9,-0.046957,0.098518,0.148291,-0.432689,-0.832233,0.6653640000000001,0,downstairs
10,0.2627489999999999,-0.083583,0.166235,0.260293,-0.268832,0.629958,0,downstairs
11,0.139227,-0.148811,-0.035544,0.239938,0.313109,0.04048,0,downstairs
12,-0.06266,0.019458,0.018219,0.099867,0.1043029999999999,-0.101236,0,downstairs
13,-0.02798,-0.0041909999999999,-0.0048049999999999,0.003059,0.004201,-0.0259399999999999,0,downstairs
14,-0.037946,0.027329,0.0555299999999999,0.003258,-0.097369,0.066059,0,downstairs
15,0.017056,0.0229669999999999,0.018705,0.072686,-0.06677,0.079323,0,downstairs
16,0.018888,0.00528,0.052124,0.01695,-0.11349,0.089676,0,downstairs
17,0.001027,0.016554,-0.008229,0.288028,0.2366219999999999,-0.054158,0,downstairs
18,0.009935,-0.0150949999999999,0.018682,0.273071,0.028807,-0.019813,0,downstairs
19,0.002707,-0.025441,0.009862,0.1844829999999999,0.031205,-0.009752,0,downstairs
20,0.012433,0.010896,0.067383,0.079223,0.075395,-0.0468639999999999,0,downstairs
21,-0.0131669999999999,0.427154,0.279658,0.3833789999999999,0.523008,-0.093383,0,downstairs
22,-0.005011,0.0583539999999999,-0.192748,0.8840979999999999,1.249101,-0.154909,0,downstairs
23,0.0792,-0.208436,-0.060836,0.198631,-0.36201,0.010078,0,downstairs
24,-0.001993,-0.1353089999999999,0.053457,0.078689,-0.245394,-0.011205,0,downstairs
25,0.0007469999999999,-0.0081739999999999,0.073276,-0.1170799999999999,0.061227,-0.063172,0,downstairs
26,0.006292,0.015044,0.026325,-0.107224,0.101737,-0.079178,0,downstairs
27,0.256523,-0.141572,0.707186,0.158945,0.467208,-0.063901,0,downstairs
28,0.038502,0.041662,-0.17281,0.139993,0.221455,-0.128879,0,downstairs
29,-0.074823,0.00763,0.101972,-0.181544,-0.314438,-0.101597,0,downstairs
30,-0.023199,0.111348,-0.002412,-0.1055,0.230698,-0.096423,0,downstairs
31,-0.034526,0.168772,0.000838,0.242038,0.3130719999999999,0.047973,0,downstairs
32,-0.018224,0.132771,-0.010922,0.288005,-0.050713,0.139559,0,downstairs
33,0.026358,-0.065506,-0.000998,0.208906,-0.325262,0.1350849999999999,0,downstairs
34,0.018822,-0.151969,-0.108073,-0.2220099999999999,-0.7627079999999999,0.146523,0,downstairs
35,0.031237,-0.065752,0.195752,-0.36439,-0.371461,-0.068618,0,downstairs
36,-0.006093,0.074549,0.0175169999999999,-0.023596,0.229133,-0.042438,0,downstairs
37,0.0147419999999999,0.082363,-0.037313,-0.113157,0.048173,0.000966,0,downstairs
38,0.011176,0.061359,-0.025084,-0.095088,0.041684,0.009646,0,downstairs
39,0.003142,0.019145,0.0226689999999999,-0.157158,0.008838,0.018868,0,downstairs
40,-0.010343,0.003311,0.029068,-0.294744,0.002987,0.00296,0,downstairs
41,-0.007306,0.026023,0.024311,-0.376763,0.016122,-0.013653,0,downstairs
42,0.001852,0.042003,0.025478,-0.369243,0.020386,-0.021084,0,downstairs
43,-0.011979,0.056462,0.03021,-0.424753,0.00994,-0.024663,0,downstairs
44,-0.0149539999999999,0.037104,0.025625,-0.397918,0.0397,-0.030923,0,downstairs
45,-0.003729,0.04216,0.042807,-0.423902,-0.010414,0.003143,0,downstairs
46,-0.0111019999999999,0.051458,0.048484,-0.429145,0.013028,0.006281,0,downstairs
47,-0.015826,0.055829,0.052075,-0.464107,0.040954,-0.020705,0,downstairs
48,-0.031056,0.029741,0.058644,-0.441029,-0.021016,0.005173,0,downstairs
49,-0.035702,0.021394,0.0312589999999999,-0.454321,-0.094615,0.040426,0,downstairs
50,-0.002291,0.0344519999999999,0.065077,-0.578417,-0.217561,-0.008353,0,downstairs
51,0.017613,0.01014,0.047728,-0.672883,-0.162688,-0.062494,0,downstairs
52,0.009556,0.0078129999999999,0.014702,-0.8098920000000001,-0.326006,-0.127335,0,downstairs
53,0.024931,0.039064,-0.007898,-0.831369,-0.435338,-0.206394,0,downstairs
54,0.034654,-0.020752,0.004885,-0.763888,-0.411992,-0.242272,0,downstairs
55,0.045562,-0.092185,0.044639,-0.69535,-0.3462179999999999,-0.233332,0,downstairs
56,-0.011514,-0.096721,0.06656,-0.438617,-0.243587,-0.280808,0,downstairs
57,-0.050171,-0.03761,0.087244,-0.320956,-0.187491,-0.291809,0,downstairs
58,-0.004147,0.124727,0.112534,-0.461458,-0.317105,-0.257372,0,downstairs
59,0.067288,0.14329,0.119569,-0.621676,-0.4396819999999999,-0.101306,0,downstairs
60,0.074022,0.073837,0.096221,-0.814092,-0.417302,0.044737,0,downstairs
61,0.059919,0.020043,0.0847779999999999,-1.063218,-0.4498109999999999,0.131701,0,downstairs
62,0.042037,-0.017567,0.0825019999999999,-1.190357,-0.462261,0.158603,0,downstairs
63,0.036579,-0.0410339999999999,0.073665,-1.148962,-0.290823,0.140513,0,downstairs
64,0.0402519999999999,-0.045578,0.064485,-1.042591,-0.1759339999999999,0.088766,0,downstairs
65,0.075089,-0.054395,0.068511,-0.896392,-0.162618,0.095111,0,downstairs
66,0.090919,-0.058136,0.088214,-0.7920119999999999,-0.135551,0.1620349999999999,0,downstairs
67,0.083758,-0.063981,0.111393,-0.717404,-0.083886,0.230856,0,downstairs
68,0.083437,-0.068558,0.115125,-0.661013,-0.057695,0.292105,0,downstairs
69,0.077996,-0.081645,0.14321,-0.569517,-0.051876,0.3557619999999999,0,downstairs
70,0.079105,-0.073534,0.15288,-0.481862,0.0158759999999999,0.3861969999999999,0,downstairs
71,0.083022,-0.0553279999999999,0.132076,-0.372754,0.091083,0.3986139999999999,0,downstairs
72,0.05926,-0.037292,0.134252,-0.262844,0.081171,0.384439,0,downstairs
73,0.001402,-0.031748,0.152294,-0.166495,0.106594,0.337009,0,downstairs
74,-0.065999,-0.026507,0.138653,-0.108324,0.170551,0.276445,0,downstairs
75,-0.093968,-0.007298,0.09684,-0.111795,0.248726,0.176976,0,downstairs
76,-0.085244,0.0095129999999999,0.084543,-0.241056,0.335919,0.06273,0,downstairs
77,-0.104914,0.082775,0.042481,-0.406916,0.416583,0.014466,0,downstairs
78,-0.08829,0.191666,0.021652,-0.411553,0.354732,0.034809,0,downstairs
79,0.055635,0.192854,0.0362069999999999,-0.54462,0.226123,0.077842,0,downstairs
80,0.082949,0.0343819999999999,-0.038319,-0.4646439999999999,0.204589,0.065609,0,downstairs
81,0.122859,-0.027731,-0.0658909999999999,-0.32584,0.4619189999999999,0.0619759999999999,0,downstairs
82,0.083577,-0.034101,-0.052112,-0.274566,0.650547,-0.000932,0,downstairs
83,0.024706,0.064442,-0.024457,-0.3347489999999999,0.763784,-0.028203,0,downstairs
84,-0.021019,0.135168,-0.000858,-0.4096109999999999,0.7034060000000001,-0.0489449999999999,0,downstairs
85,0.022253,0.13645,-0.000591,-0.690829,0.682604,0.068758,0,downstairs
86,0.034851,0.089434,-0.077284,-0.809701,0.5701510000000001,0.055253,0,downstairs
87,0.034095,0.060786,-0.150488,-0.7371979999999999,0.5687979999999999,0.064307,0,downstairs
88,0.048276,-0.001172,-0.165246,-0.8217559999999999,0.730011,0.048555,0,downstairs
89,0.024227,-0.053144,-0.138421,-0.758152,0.5819449999999999,-0.008495,0,downstairs
90,0.013658,-0.043272,-0.142051,-0.7329140000000001,0.704497,-0.041591,0,downstairs
91,-0.004816,-0.031398,-0.115747,-0.750542,0.762306,-0.097336,0,downstairs
92,-0.002179,0.008129,-0.046451,-0.888441,0.701006,-0.099289,0,downstairs
93,-0.0132729999999999,0.0124129999999999,-0.051298,-0.965672,0.6425489999999999,-0.06557,0,downstairs
94,-0.018792,-0.009452,-0.097231,-0.8874049999999999,0.545117,-0.010419,0,downstairs
95,-0.027475,-0.028056,-0.150515,-0.7534689999999999,0.498589,0.0536009999999999,0,downstairs
96,-0.0332709999999999,-0.0256779999999999,-0.153347,-0.678937,0.498196,0.087237,0,downstairs
97,-0.030181,-0.027887,-0.111733,-0.758312,0.3941139999999999,0.0772019999999999,0,downstairs
98,-0.018729,-0.026906,-0.0586059999999999,-0.911103,0.332905,0.0655309999999999,0,downstairs
99,-0.031457,-0.039868,-0.078705,-0.95683,0.360783,0.059835,0,downstairs
100,-0.019627,-0.08514,-0.1098519999999999,-0.8750049999999999,0.442858,-0.02302,0,downstairs
101,-0.00022,-0.118478,-0.111397,-0.797812,0.459902,-0.089801,0,downstairs
102,0.00013,-0.119766,-0.09577,-0.802003,0.459985,-0.106922,0,downstairs
103,-0.000691,-0.068359,-0.03721,-0.8576239999999999,0.460051,-0.075264,0,downstairs
104,-0.004702,-0.046922,-0.003777,-0.889898,0.447192,-0.0284709999999999,0,downstairs
105,-0.000609,-0.041524,0.003208,-0.859381,0.408513,0.027339,0,downstairs
106,0.010135,-0.051081,-0.0125069999999999,-0.773104,0.394294,0.0450519999999999,0,downstairs
107,-0.002718,-0.100835,0.004222,-0.692138,0.345103,0.02218,0,downstairs
108,-0.030785,-0.099753,0.035711,-0.7028300000000001,0.2994949999999999,-0.018429,0,downstairs
109,-0.039403,-0.085814,0.032617,-0.7263109999999999,0.271983,-0.044195,0,downstairs
110,-0.034749,-0.087838,0.025711,-0.689843,0.255895,-0.065285,0,downstairs
111,-0.027318,-0.0912549999999999,0.02519,-0.6129760000000001,0.259917,-0.0722309999999999,0,downstairs
112,-0.004801,-0.100078,0.0151289999999999,-0.5114609999999999,0.285172,-0.082236,0,downstairs
113,0.009793,-0.08538,0.014735,-0.4463399999999999,0.290288,-0.086061,0,downstairs
114,-0.006528,-0.048678,0.0143699999999999,-0.477336,0.291406,-0.072392,0,downstairs
115,-0.012905,-0.0390589999999999,0.011463,-0.4944199999999999,0.326466,-0.0341,0,downstairs
116,-0.02597,-0.016403,0.015134,-0.497187,0.2346639999999999,0.015136,0,downstairs
117,-0.033888,-0.015533,0.050529,-0.535126,0.150443,0.064117,0,downstairs
118,-0.020037,-0.032482,0.043811,-0.560875,0.154649,0.100252,0,downstairs
119,0.013175,-0.069375,0.025605,-0.511775,0.167231,0.108056,0,downstairs
120,0.016878,-0.099519,0.032483,-0.434975,0.145729,0.09046,0,downstairs
121,-0.005721,-0.0677779999999999,0.060282,-0.4167909999999999,0.161623,0.095908,0,downstairs
122,-0.021501,-0.006578,0.070201,-0.470067,0.205371,0.124322,0,downstairs
123,-0.002924,0.009443,0.045836,-0.525755,0.212804,0.178403,0,downstairs
124,0.0210449999999999,-0.0330769999999999,0.045926,-0.49851,0.147547,0.223542,0,downstairs
125,0.015508,-0.093719,0.054576,-0.425045,0.10684,0.21663,0,downstairs
126,-0.039344,-0.132172,0.027367,-0.364884,0.165357,0.182792,0,downstairs
127,-0.082722,-0.104752,0.004673,-0.25966,0.232431,0.101188,0,downstairs
128,-0.1257319999999999,-0.115116,-0.003061,-0.162269,0.197351,-0.001705,0,downstairs
129,-0.096203,-0.020734,-0.0064769999999999,-0.189902,0.19542,-0.027533,0,downstairs
130,-0.04533,0.053372,0.012242,-0.37181,0.075679,-0.02865,0,downstairs
131,-0.059209,-0.00891,0.103723,-0.4476699999999999,-0.137309,0.020232,0,downstairs
132,-0.101419,-0.0843899999999999,0.153588,-0.415649,-0.1183099999999999,0.036454,0,downstairs
133,-0.093374,-0.091457,0.131909,-0.358909,-0.1066619999999999,0.004789,0,downstairs
134,-0.095674,-0.081511,0.085458,-0.26128,-0.282535,-0.054124,0,downstairs
