subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
1,0.350709,-0.602174,-0.270397,-0.421074,-1.939533,-2.6919880000000003,0,walking
2,0.4828399999999999,-0.6290819999999999,-0.301096,-0.35616,-2.775432,-2.301631,0,walking
3,0.557312,-0.748567,-0.363315,-0.480771,-3.069331,-1.691102,0,walking
4,0.690239,-0.991897,-0.423862,-0.15996,-3.383293,-0.978091,0,walking
5,0.797556,-1.106337,-0.457779,0.515223,-3.43638,-0.276826,0,walking
6,0.793371,-1.156554,-0.380867,1.717445,-2.75306,0.6910270000000001,0,walking
7,0.413852,-0.8016449999999999,0.069426,2.772995,-2.168358,1.672938,0,walking
8,-0.625297,0.259876,0.8930450000000001,1.505737,-1.097053,1.265332,0,walking
9,-0.985738,1.18358,1.224482,-0.513184,-2.269145,0.158873,0,walking
10,-0.786734,2.81078,1.421923,0.027162,-2.15547,-1.029634,0,walking
11,0.344879,-0.182148,0.2559869999999999,0.034093,-0.077605,-1.44565,0,walking
12,1.03996,-0.426371,0.610246,-0.529221,0.8546360000000001,-0.989308,0,walking
13,0.762286,0.876959,0.455367,0.170192,3.442216,0.527,0,walking
14,1.311134,1.611179,-0.618028,-0.3583389999999999,2.090707,1.169178,0,walking
15,0.629076,0.231159,0.231462,-0.176582,2.080762,0.835039,0,walking
16,0.596665,-0.6256649999999999,-0.537948,0.354628,3.284753,1.116012,0,walking
17,0.306394,-0.186463,-1.102091,1.749429,2.524513,1.944987,0,walking
18,0.260292,-0.215936,-1.040087,2.838664,1.877521,3.222472,0,walking
19,0.144467,0.6409699999999999,-0.411275,3.051872,0.988054,3.5605230000000003,0,walking
20,-0.197773,0.3775159999999999,-0.169407,2.760443,-0.670901,3.360856,0,walking
21,-0.5951810000000001,0.192605,0.602288,3.479582,0.8905420000000001,2.534938,0,walking
22,-0.080483,-0.520042,0.706013,0.56174,1.369916,1.070775,0,walking
23,0.23192,-0.658488,0.271422,0.073899,0.597785,0.114434,0,walking
24,0.505892,-0.555308,-0.174289,0.8606020000000001,1.68357,0.164472,0,walking
25,0.5037560000000001,-0.333682,-0.1388619999999999,2.119062,1.211424,0.994262,0,walking
26,0.359769,-0.059257,0.356096,1.604298,-0.354439,1.6827439999999998,0,walking
27,-0.314023,-0.0039299999999999,0.6547609999999999,0.797882,1.084442,1.659244,0,walking
28,-0.685187,-0.1708609999999999,0.162307,0.453682,2.064651,1.1204040000000002,0,walking
29,-0.456295,-0.1106849999999999,0.168761,0.394933,1.729515,0.7988890000000001,0,walking
30,-0.421502,0.1132069999999999,0.399321,0.304051,1.234276,0.583108,0,walking
31,-0.847217,0.1243099999999999,-0.022473,0.060546,0.139205,0.253798,0,walking
